word,frequency,normalized_frequency
prints,2,0.6269592476489028
conservation,7,2.19435736677116
artist,2,0.6269592476489028
celebrities,2,0.6269592476489028
goalsonsunday,2,0.6269592476489028
darkhumor,1,0.3134796238244514
darkart,1,0.3134796238244514
skeleton,1,0.3134796238244514
nadasagrada,1,0.3134796238244514
sethmannino,1,0.3134796238244514
inspiration,1,0.3134796238244514
creative,1,0.3134796238244514
sunshinecity,1,0.3134796238244514
depressing,1,0.3134796238244514
superboat,1,0.3134796238244514
seaturtle,2,0.6269592476489028
abnormallyhot,1,0.3134796238244514
regulations,2,0.6269592476489028
digitalshort,2,0.6269592476489028
voteemout,1,0.3134796238244514
sobewff,1,0.3134796238244514
kiteboarding,2,0.6269592476489028
supportlocalbusinesses,1,0.3134796238244514
ftmyers,4,1.2539184952978055
unf,6,1.8808777429467085
brettkavanaugh,1,0.3134796238244514
gillum,1,0.3134796238244514
desantis,41,12.852664576802509
rondesantis,10,3.1347962382445136
governorgillum,2,0.6269592476489028
sustainability,2,0.6269592476489028
hurricanemichael,12,3.761755485893417
hurricane,3,0.9404388714733543
marvel,1,0.3134796238244514
mcu,1,0.3134796238244514
hurricanemicheal,1,0.3134796238244514
senate,2,0.6269592476489028
cronyism,1,0.3134796238244514
climatescience,1,0.3134796238244514
dyk,1,0.3134796238244514
takewarning,1,0.3134796238244514
dinelocal,2,0.6269592476489028
risingoceans,1,0.3134796238244514
climatedeniers,1,0.3134796238244514
fishingreport,2,0.6269592476489028
dufus,1,0.3134796238244514
fnmoron,1,0.3134796238244514
partybeforeprinciples,1,0.3134796238244514
connedbydon,1,0.3134796238244514
protestants,1,0.3134796238244514
usarmy,1,0.3134796238244514
baptists,1,0.3134796238244514
usairforce,1,0.3134796238244514
evangelists,1,0.3134796238244514
usnavy,1,0.3134796238244514
mormons,1,0.3134796238244514
usmc,1,0.3134796238244514
midterms2018,1,0.3134796238244514
rapepublican,4,1.2539184952978055
racistpublican,2,0.6269592476489028
houstonrally,1,0.3134796238244514
fatalcrash,1,0.3134796238244514
worldseries,1,0.3134796238244514
nelsonforsenate,1,0.3134796238244514
panhandlestrong,1,0.3134796238244514
hepatitisa,1,0.3134796238244514
hamburgermarys,1,0.3134796238244514
powerball,1,0.3134796238244514
permit,2,0.6269592476489028
scary,2,0.6269592476489028
governor,2,0.6269592476489028
shameful,1,0.3134796238244514
hatespeech,1,0.3134796238244514
political,4,1.2539184952978055
greed,3,0.9404388714733543
ignorance,2,0.6269592476489028
blackfriday,1,0.3134796238244514
smallbusinesssaturday,1,0.3134796238244514
cybermonday,1,0.3134796238244514
respiratory,2,0.6269592476489028
wednesdaywisdom,3,0.9404388714733543
dolphindeaths,2,0.6269592476489028
algalblooms,5,1.5673981191222568
marinemonday,2,0.6269592476489028
exclusive,2,0.6269592476489028
googlealerts,119,37.30407523510972
trumpshutdown,1,0.3134796238244514
beercanisland,1,0.3134796238244514
realestate,2,0.6269592476489028
hurricaneseason2019,1,0.3134796238244514
gobolts,6,1.8808777429467085
bloodpressurerecall,1,0.3134796238244514
clea…,1,0.3134796238244514
wannabeleader,1,0.3134796238244514
bivalve,1,0.3134796238244514
iamsportsman,4,1.2539184952978055
thisisfishing,2,0.6269592476489028
wednesdaymotivation,2,0.6269592476489028
nra,1,0.3134796238244514
marinescience,9,2.8213166144200628
climatecrisis,23,7.210031347962382
verticaloystergarden,2,0.6269592476489028
sugardaddies,1,0.3134796238244514
climatedenier,1,0.3134796238244514
wtsp,3,0.9404388714733543
nightside,1,0.3134796238244514
reading,2,0.6269592476489028
nandyycristy,1,0.3134796238244514
kmart,1,0.3134796238244514
nofreeparking,1,0.3134796238244514
sttpetersburg,1,0.3134796238244514
bythenumbers,1,0.3134796238244514
republican,5,1.5673981191222568
cubanos,1,0.3134796238244514
cannabisordinance,1,0.3134796238244514
ryannewman,1,0.3134796238244514
coronavirus,1,0.3134796238244514
